training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
100,9900,MSELoss,100,1e-05,50,0.11,0.09,0.11161616161616161,0.0704040404040404
100,9900,MSELoss,100,1e-05,50,0.13,0.17,0.14595959595959596,0.11414141414141414
100,9900,MSELoss,100,1e-05,50,0.16,0.14,0.132020202020202,0.11484848484848485
100,9900,MSELoss,100,1e-05,50,0.19,0.17,0.15878787878787878,0.12313131313131313
100,9900,MSELoss,100,1e-05,50,0.16,0.15,0.1195959595959596,0.1321212121212121
100,9900,MSELoss,100,1e-05,50,0.18,0.1,0.17333333333333334,0.1004040404040404
100,9900,MSELoss,100,1e-05,50,0.12,0.17,0.11878787878787879,0.14515151515151514
100,9900,MSELoss,100,1e-05,50,0.15,0.11,0.15656565656565657,0.0890909090909091
100,9900,MSELoss,100,1e-05,50,0.21,0.16,0.1403030303030303,0.10909090909090909
100,9900,MSELoss,100,1e-05,50,0.14,0.13,0.09505050505050505,0.10919191919191919
100,9900,MSELoss,100,1e-05,50,0.1,0.14,0.09555555555555556,0.12313131313131313
100,9900,MSELoss,100,1e-05,50,0.13,0.11,0.11737373737373738,0.14515151515151514
100,9900,MSELoss,100,1e-05,50,0.18,0.15,0.15424242424242424,0.12232323232323232
100,9900,MSELoss,100,1e-05,50,0.11,0.25,0.12323232323232323,0.16505050505050506
100,9900,MSELoss,100,1e-05,50,0.16,0.18,0.10808080808080808,0.12272727272727273
100,9900,MSELoss,100,1e-05,50,0.16,0.16,0.10313131313131313,0.13666666666666666
100,9900,MSELoss,100,1e-05,50,0.18,0.18,0.14616161616161616,0.15343434343434342
100,9900,MSELoss,100,1e-05,50,0.2,0.09,0.1708080808080808,0.09545454545454546
100,9900,MSELoss,100,1e-05,100,0.24,0.25,0.17686868686868687,0.17444444444444446
100,9900,MSELoss,100,1e-05,100,0.13,0.31,0.10929292929292929,0.23292929292929293
100,9900,MSELoss,100,1e-05,100,0.16,0.15,0.12424242424242424,0.12636363636363637
100,9900,MSELoss,100,1e-05,100,0.22,0.18,0.1511111111111111,0.13616161616161615
100,9900,MSELoss,100,1e-05,100,0.3,0.28,0.19737373737373737,0.1811111111111111
100,9900,MSELoss,100,1e-05,100,0.23,0.19,0.16,0.12474747474747475
100,9900,MSELoss,100,1e-05,100,0.18,0.28,0.1619191919191919,0.17575757575757575
100,9900,MSELoss,100,1e-05,100,0.29,0.24,0.211010101010101,0.16494949494949496
100,9900,MSELoss,100,1e-05,100,0.21,0.29,0.12535353535353536,0.21595959595959596
100,9900,MSELoss,100,1e-05,100,0.1,0.16,0.10444444444444445,0.12101010101010101
100,9900,MSELoss,100,1e-05,100,0.16,0.27,0.17737373737373738,0.17464646464646463
100,9900,MSELoss,100,1e-05,100,0.18,0.19,0.10949494949494949,0.1701010101010101
100,9900,MSELoss,100,1e-05,100,0.27,0.29,0.19242424242424241,0.2175757575757576
100,9900,MSELoss,100,1e-05,100,0.23,0.26,0.23484848484848486,0.171010101010101
100,9900,MSELoss,100,1e-05,100,0.22,0.26,0.1623232323232323,0.18646464646464647
100,9900,MSELoss,100,1e-05,100,0.27,0.16,0.16070707070707071,0.11595959595959596
100,9900,MSELoss,100,1e-05,100,0.21,0.2,0.15808080808080807,0.1704040404040404
100,9900,MSELoss,100,1e-05,100,0.21,0.22,0.17292929292929293,0.18434343434343434
100,9900,MSELoss,100,1e-05,100,0.18,0.17,0.1394949494949495,0.1804040404040404
100,9900,MSELoss,100,1e-05,100,0.18,0.29,0.15696969696969698,0.22404040404040404
100,9900,MSELoss,100,1e-05,200,0.32,0.26,0.21585858585858586,0.1895959595959596
100,9900,MSELoss,100,1e-05,200,0.27,0.35,0.21808080808080807,0.3019191919191919
100,9900,MSELoss,100,1e-05,200,0.23,0.43,0.14494949494949494,0.29868686868686867
100,9900,MSELoss,100,1e-05,200,0.32,0.38,0.19636363636363635,0.30484848484848487
100,9900,MSELoss,100,1e-05,200,0.33,0.28,0.21595959595959596,0.171010101010101
100,9900,MSELoss,100,1e-05,200,0.47,0.49,0.29535353535353537,0.36313131313131314
100,9900,MSELoss,100,1e-05,200,0.38,0.41,0.25515151515151513,0.2633333333333333
100,9900,MSELoss,100,1e-05,200,0.41,0.45,0.31,0.2736363636363636
100,9900,MSELoss,100,1e-05,200,0.28,0.52,0.20555555555555555,0.30383838383838385
100,9900,MSELoss,100,1e-05,200,0.31,0.34,0.20323232323232324,0.22383838383838384
100,9900,MSELoss,100,1e-05,200,0.32,0.4,0.16262626262626262,0.2307070707070707
100,9900,MSELoss,100,1e-05,200,0.36,0.36,0.22131313131313132,0.22666666666666666
100,9900,MSELoss,100,1e-05,200,0.25,0.36,0.17565656565656565,0.22606060606060607
100,9900,MSELoss,100,1e-05,200,0.27,0.35,0.2291919191919192,0.23686868686868687
100,9900,MSELoss,100,1e-05,200,0.45,0.35,0.30282828282828284,0.2319191919191919
100,9900,MSELoss,100,1e-05,200,0.45,0.32,0.24545454545454545,0.2018181818181818
100,9900,MSELoss,100,1e-05,200,0.37,0.48,0.2402020202020202,0.3236363636363636
100,9900,MSELoss,100,1e-05,200,0.36,0.39,0.27555555555555555,0.251010101010101
100,9900,MSELoss,100,1e-05,200,0.4,0.23,0.24161616161616162,0.17232323232323232
100,9900,MSELoss,100,1e-05,200,0.31,0.41,0.23939393939393938,0.2916161616161616
100,9900,MSELoss,100,5e-05,50,0.28,0.43,0.20444444444444446,0.2683838383838384
100,9900,MSELoss,100,5e-05,50,0.45,0.38,0.30777777777777776,0.24464646464646464
100,9900,MSELoss,100,5e-05,50,0.31,0.5,0.2097979797979798,0.2684848484848485
100,9900,MSELoss,100,5e-05,50,0.39,0.6,0.24202020202020202,0.3997979797979798
100,9900,MSELoss,100,5e-05,50,0.4,0.38,0.30737373737373735,0.2912121212121212
100,9900,MSELoss,100,5e-05,50,0.26,0.42,0.1785858585858586,0.2673737373737374
100,9900,MSELoss,100,5e-05,50,0.47,0.35,0.32131313131313133,0.26535353535353534
100,9900,MSELoss,100,5e-05,50,0.41,0.32,0.2602020202020202,0.2398989898989899
100,9900,MSELoss,100,5e-05,50,0.25,0.47,0.20646464646464646,0.30737373737373735
100,9900,MSELoss,100,5e-05,50,0.37,0.4,0.2508080808080808,0.2767676767676768
100,9900,MSELoss,100,5e-05,50,0.49,0.4,0.35515151515151516,0.228989898989899
100,9900,MSELoss,100,5e-05,50,0.24,0.43,0.2108080808080808,0.33535353535353535
100,9900,MSELoss,100,5e-05,50,0.4,0.41,0.26595959595959595,0.30262626262626263
100,9900,MSELoss,100,5e-05,50,0.32,0.48,0.22757575757575757,0.3096969696969697
100,9900,MSELoss,100,5e-05,50,0.4,0.52,0.2776767676767677,0.31606060606060604
100,9900,MSELoss,100,5e-05,50,0.32,0.2,0.24868686868686868,0.13616161616161615
100,9900,MSELoss,100,5e-05,50,0.45,0.31,0.30373737373737375,0.23696969696969697
100,9900,MSELoss,100,5e-05,50,0.54,0.46,0.3617171717171717,0.3087878787878788
100,9900,MSELoss,100,5e-05,50,0.13,0.53,0.11373737373737373,0.32474747474747473
100,9900,MSELoss,100,5e-05,50,0.32,0.49,0.2286868686868687,0.3326262626262626
100,9900,MSELoss,100,5e-05,100,0.48,0.73,0.33555555555555555,0.5462626262626262
100,9900,MSELoss,100,5e-05,100,0.61,0.69,0.39141414141414144,0.48
100,9900,MSELoss,100,5e-05,100,0.49,0.66,0.4084848484848485,0.4729292929292929
100,9900,MSELoss,100,5e-05,100,0.54,0.73,0.34919191919191916,0.5397979797979798
100,9900,MSELoss,100,5e-05,100,0.54,0.63,0.4254545454545455,0.5129292929292929
100,9900,MSELoss,100,5e-05,100,0.53,0.62,0.36656565656565654,0.4531313131313131
100,9900,MSELoss,100,5e-05,100,0.47,0.68,0.3243434343434343,0.4725252525252525
100,9900,MSELoss,100,5e-05,100,0.58,0.65,0.3807070707070707,0.45141414141414143
100,9900,MSELoss,100,5e-05,100,0.51,0.6,0.39191919191919194,0.45191919191919194
100,9900,MSELoss,100,5e-05,100,0.55,0.63,0.3307070707070707,0.36464646464646466
100,9900,MSELoss,100,5e-05,100,0.45,0.62,0.31313131313131315,0.4315151515151515
100,9900,MSELoss,100,5e-05,100,0.55,0.76,0.37666666666666665,0.541010101010101
100,9900,MSELoss,100,5e-05,100,0.56,0.51,0.37555555555555553,0.3294949494949495
100,9900,MSELoss,100,5e-05,100,0.59,0.72,0.416969696969697,0.4215151515151515
100,9900,MSELoss,100,5e-05,100,0.54,0.74,0.3505050505050505,0.5318181818181819
100,9900,MSELoss,100,5e-05,100,0.58,0.58,0.36646464646464644,0.3982828282828283
100,9900,MSELoss,100,5e-05,100,0.41,0.76,0.31272727272727274,0.4778787878787879
100,9900,MSELoss,100,5e-05,100,0.55,0.61,0.39626262626262626,0.4298989898989899
100,9900,MSELoss,100,5e-05,100,0.55,0.67,0.3878787878787879,0.4867676767676768
100,9900,MSELoss,100,5e-05,100,0.51,0.57,0.3382828282828283,0.42444444444444446
100,9900,MSELoss,100,5e-05,200,0.83,0.87,0.6404040404040404,0.6393939393939394
100,9900,MSELoss,100,5e-05,200,0.78,0.91,0.6409090909090909,0.6915151515151515
100,9900,MSELoss,100,5e-05,200,0.72,0.92,0.5264646464646464,0.7055555555555556
100,9900,MSELoss,100,5e-05,200,0.79,0.91,0.6454545454545455,0.6673737373737374
100,9900,MSELoss,100,5e-05,200,0.76,0.84,0.5586868686868687,0.6922222222222222
100,9900,MSELoss,100,5e-05,200,0.7,0.89,0.603030303030303,0.668989898989899
100,9900,MSELoss,100,5e-05,200,0.82,0.86,0.6568686868686868,0.6821212121212121
100,9900,MSELoss,100,5e-05,200,0.79,0.91,0.5468686868686868,0.602929292929293
100,9900,MSELoss,100,5e-05,200,0.7,0.87,0.5554545454545454,0.6615151515151515
100,9900,MSELoss,100,5e-05,200,0.76,0.89,0.595050505050505,0.6577777777777778
100,9900,MSELoss,100,5e-05,200,0.78,0.89,0.5353535353535354,0.678989898989899
100,9900,MSELoss,100,5e-05,200,0.67,0.83,0.5430303030303031,0.6308080808080808
100,9900,MSELoss,100,5e-05,200,0.77,0.93,0.6216161616161616,0.6970707070707071
100,9900,MSELoss,100,5e-05,200,0.82,0.86,0.6578787878787878,0.6946464646464646
100,9900,MSELoss,100,5e-05,200,0.81,0.83,0.5967676767676767,0.6608080808080808
100,9900,MSELoss,100,5e-05,200,0.75,0.89,0.5949494949494949,0.697979797979798
100,9900,MSELoss,100,5e-05,200,0.67,0.88,0.5314141414141414,0.6992929292929293
100,9900,MSELoss,100,5e-05,200,0.83,0.93,0.6426262626262627,0.7161616161616161
100,9900,MSELoss,100,5e-05,200,0.73,0.91,0.6143434343434343,0.7072727272727273
100,9900,MSELoss,100,5e-05,200,0.68,0.86,0.4619191919191919,0.6487878787878788
100,9900,MSELoss,100,0.0001,50,0.48,0.65,0.32696969696969697,0.44393939393939397
