training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
201,9799,BCEWithLogitsLoss,50,3e-05,50,0.44079601990049755,0.4164179104477612,0.37226247576283295,0.36917032350239826
201,9799,BCEWithLogitsLoss,50,3e-05,100,0.6686567164179105,0.6736318407960199,0.5793142157362996,0.5952444126951729
201,9799,BCEWithLogitsLoss,50,3e-05,200,0.8542288557213931,0.7870646766169156,0.7329013164608632,0.7235126033268702
201,9799,BCEWithLogitsLoss,50,5e-05,50,0.5845771144278606,0.582089552238806,0.4986223083988161,0.5138687621185835
201,9799,BCEWithLogitsLoss,50,5e-05,100,0.8407960199004976,0.7855721393034825,0.7241147055822023,0.7121236860904173
201,9799,BCEWithLogitsLoss,50,5e-05,200,0.9273631840796017,0.8621890547263682,0.7891009286661904,0.7903867741606286
201,9799,BCEWithLogitsLoss,50,7e-05,50,0.690547263681592,0.6616915422885572,0.6011633840187776,0.5878252882947239
201,9799,BCEWithLogitsLoss,50,7e-05,100,0.8965174129353233,0.8069651741293533,0.7671190937850801,0.7372282886008776
201,9799,BCEWithLogitsLoss,50,7e-05,200,0.9835820895522387,0.8661691542288557,0.8215021941014389,0.8032452291050107
201,9799,BCEWithLogitsLoss,50,0.0001,50,0.8034825870646767,0.7223880597014927,0.6935503622818655,0.6606796611899174
201,9799,BCEWithLogitsLoss,50,0.0001,100,0.9373134328358208,0.8308457711442786,0.7881620573527912,0.7730686804775997
201,9799,BCEWithLogitsLoss,50,0.0001,200,0.9825870646766169,0.8452736318407961,0.8086233289111135,0.7917746708847841
201,9799,BCEWithLogitsLoss,100,1e-05,50,0.16517412935323386,0.18059701492537314,0.14065720991937952,0.16170017348709048
201,9799,BCEWithLogitsLoss,100,1e-05,100,0.29253731343283584,0.23383084577114427,0.2465455658740688,0.20659250943973873
201,9799,BCEWithLogitsLoss,100,1e-05,200,0.4164179104477612,0.4323383084577114,0.3347076232268599,0.3683130931727727
201,9799,BCEWithLogitsLoss,100,3e-05,50,0.34477611940298514,0.36318407960199,0.2748341667517094,0.3032860495968976
201,9799,BCEWithLogitsLoss,100,3e-05,100,0.4830845771144279,0.5049751243781095,0.41382794162669656,0.4448209000918461
