training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
3001,6999,BCELoss,100,5e-05,200,0.9833388870376542,0.9933355548150616,0.9281325903700529,0.9434204886412345
3001,6999,BCELoss,100,5e-05,200,0.9823392202599134,0.9943352215928024,0.9332761823117588,0.9471353050435777
3001,6999,BCELoss,100,5e-05,200,0.988003998667111,0.9956681106297901,0.9282754679239892,0.9418488355479354
3001,6999,BCELoss,100,5e-05,200,0.9830056647784072,0.9933355548150616,0.9335619374196313,0.9459922846120874
3001,6999,BCELoss,100,5e-05,200,0.984005331556148,0.9943352215928024,0.9217031004429204,0.9432776110872982
3001,6999,BCELoss,100,5e-05,200,0.9870043318893702,0.9953348883705432,0.9289898556936705,0.9435633661951708
3001,6999,BCELoss,100,0.0001,200,0.9923358880373209,0.9976674441852715,0.9341334476353765,0.9475639377053865
3001,6999,BCELoss,100,0.0001,200,0.9863378873708764,0.9986671109630123,0.9299899985712244,0.9471353050435777
3001,6999,BCELoss,100,0.0001,200,0.9883372209263579,0.9973342219260246,0.9308472638948421,0.950421488784112
3001,6999,BCELoss,100,0.0001,200,0.9890036654448517,0.9983338887037654,0.9295613659094156,0.9488498356908129
3001,6999,BCELoss,100,0.0001,200,0.987670776407864,0.9993335554815062,0.9311330190027147,0.9505643663380483
3001,6999,BCELoss,100,0.0001,200,0.991669443518827,0.9983338887037654,0.931275896556651,0.9515645092156022
3001,6999,BCELoss,100,0.0001,200,0.9910029990003332,0.9986671109630123,0.9321331618802686,0.9445635090727247
3001,6999,BCELoss,100,0.0001,200,0.9906697767410862,0.9980006664445185,0.927703957708244,0.947278182597514
3001,6999,BCELoss,100,0.0001,200,0.9883372209263579,0.9980006664445185,0.9308472638948421,0.9474210601514502
3001,6999,BCELoss,100,0.0001,200,0.894701766077974,0.9980006664445185,0.8446920988712673,0.9512787541077297
5001,4999,BCELoss,100,1e-05,200,0.944011197760448,0.9566086782643471,0.9239847969593918,0.9335867173434687
5001,4999,BCELoss,100,1e-05,200,0.9396120775844831,0.9522095580883824,0.9231846369273855,0.9317863572714543
5001,4999,BCELoss,100,1e-05,200,0.9478104379124175,0.9570085982803439,0.9221844368873775,0.9319863972794559
5001,4999,BCELoss,100,1e-05,200,0.9404119176164767,0.9546090781843631,0.9247849569913983,0.9315863172634526
5001,4999,BCELoss,100,1e-05,200,0.94501099780044,0.9536092781443711,0.9209841968393678,0.9279855971194239
5001,4999,BCELoss,100,1e-05,200,0.9444111177764447,0.9530093981203759,0.9171834366873375,0.9283856771354271
5001,4999,BCELoss,100,1e-05,200,0.937612477504499,0.9506098780243951,0.9207841568313663,0.9317863572714543
5001,4999,BCELoss,100,1e-05,200,0.8660267946410718,0.9530093981203759,0.8469693938787758,0.9301860372074415
5001,4999,BCELoss,100,1e-05,200,0.874625074985003,0.9526094781043791,0.8605721144228846,0.9327865573114623
5001,4999,BCELoss,100,1e-05,200,0.9436112777444511,0.9532093581283744,0.9109821964392879,0.921384276855371
5001,4999,BCELoss,100,5e-05,200,0.9844031193761248,0.9958008398320336,0.9335867173434687,0.9557911582316463
5001,4999,BCELoss,100,5e-05,200,0.9854029194161168,0.996000799840032,0.9313862772554511,0.9493898779755952
5001,4999,BCELoss,100,5e-05,200,0.9832033593281344,0.9944011197760448,0.9409881976395279,0.9595919183836767
5001,4999,BCELoss,100,5e-05,200,0.9874025194961008,0.9944011197760448,0.9377875575115023,0.9555911182236447
