training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
100,9900,BCELoss,100,0.0001,50,0.41,0.68,0.23494949494949494,0.49333333333333335
100,9900,BCELoss,100,0.0001,50,0.45,0.56,0.3376767676767677,0.38656565656565656
100,9900,BCELoss,100,0.0001,100,0.76,0.91,0.5851515151515152,0.6803030303030303
100,9900,BCELoss,100,0.0001,100,0.73,0.85,0.5374747474747474,0.6466666666666666
100,9900,BCELoss,100,0.0001,100,0.68,0.84,0.5256565656565657,0.6397979797979798
100,9900,BCELoss,100,0.0001,100,0.71,0.93,0.5564646464646464,0.6754545454545454
100,9900,BCELoss,100,0.0001,100,0.8,0.92,0.6106060606060606,0.6484848484848484
100,9900,BCELoss,100,0.0001,100,0.82,0.9,0.6260606060606061,0.6866666666666666
100,9900,BCELoss,100,0.0001,100,0.74,0.95,0.5893939393939394,0.6718181818181819
100,9900,BCELoss,100,0.0001,100,0.78,0.87,0.5715151515151515,0.5961616161616161
100,9900,BCELoss,100,0.0001,100,0.76,0.85,0.5860606060606061,0.6481818181818182
100,9900,BCELoss,100,0.0001,100,0.62,0.87,0.554949494949495,0.6456565656565657
100,9900,BCELoss,100,0.0001,200,1.0,0.99,0.7903030303030303,0.795050505050505
100,9900,BCELoss,100,0.0001,200,0.99,0.97,0.7615151515151515,0.7671717171717172
100,9900,BCELoss,100,0.0001,200,0.9,0.97,0.6897979797979797,0.7742424242424243
100,9900,BCELoss,100,0.0001,200,0.86,0.98,0.6528282828282829,0.7447474747474747
100,9900,BCELoss,100,0.0001,200,0.95,0.95,0.7188888888888889,0.7403030303030304
100,9900,BCELoss,100,0.0001,200,0.99,0.94,0.7344444444444445,0.7567676767676768
100,9900,BCELoss,100,0.0001,200,0.91,0.95,0.7244444444444444,0.7491919191919192
100,9900,BCELoss,100,0.0001,200,0.96,0.96,0.7227272727272728,0.7388888888888889
