training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
201,9799,BCELoss,50,3e-05,50,0.5472636815920398,0.6417910447761194,0.4314725992448209,0.4652515562812532
201,9799,BCELoss,50,3e-05,50,0.5671641791044776,0.6318407960199005,0.4627002755383202,0.5201551178691703
201,9799,BCELoss,50,3e-05,50,0.44776119402985076,0.5522388059701493,0.34891315440351056,0.44157567098683537
201,9799,BCELoss,50,3e-05,50,0.3582089552238806,0.527363184079602,0.30656189407082357,0.45708745790386773
201,9799,BCELoss,50,3e-05,50,0.2736318407960199,0.5422885572139303,0.2333911623635065,0.4517807939585672
201,9799,BCELoss,50,3e-05,50,0.4975124378109453,0.5024875621890548,0.4138177365037249,0.47974283090111236
201,9799,BCELoss,50,3e-05,50,0.5323383084577115,0.5970149253731343,0.4330033676905807,0.4770894989284621
201,9799,BCELoss,50,3e-05,50,0.46766169154228854,0.6318407960199005,0.3876926216960914,0.5102561485865905
201,9799,BCELoss,50,3e-05,50,0.48756218905472637,0.5621890547263682,0.4043269721400143,0.4093274823961629
201,9799,BCELoss,50,3e-05,50,0.4129353233830846,0.527363184079602,0.35952648229411166,0.43494234105520974
201,9799,BCELoss,50,3e-05,100,0.6119402985074627,0.736318407960199,0.5166853760587815,0.6420042861516482
201,9799,BCELoss,50,3e-05,100,0.5870646766169154,0.7512437810945274,0.49596897642616594,0.6687417083375855
201,9799,BCELoss,50,3e-05,100,0.6567164179104478,0.7611940298507462,0.5922032860495969,0.680477599755077
201,9799,BCELoss,50,3e-05,100,0.6865671641791045,0.7661691542288557,0.602204306561894,0.6761914481069496
201,9799,BCELoss,50,3e-05,100,0.6517412935323383,0.7064676616915423,0.5648535564853556,0.6046535360751097
201,9799,BCELoss,50,3e-05,100,0.6716417910447762,0.7263681592039801,0.5653638126339422,0.6280232676803755
201,9799,BCELoss,50,3e-05,100,0.6666666666666666,0.7761194029850746,0.5474027962036943,0.661189917338504
201,9799,BCELoss,50,3e-05,100,0.6567164179104478,0.7860696517412935,0.5630166343504439,0.6777222165527095
201,9799,BCELoss,50,3e-05,100,0.6915422885572139,0.8009950248756219,0.5921012348198795,0.6727217062965609
201,9799,BCELoss,50,3e-05,100,0.6268656716417911,0.8308457711442786,0.5274007551790999,0.7071129707112971
201,9799,BCELoss,50,3e-05,200,0.8805970149253731,0.8706467661691543,0.7277273191141953,0.7592611490968466
201,9799,BCELoss,50,3e-05,200,0.8109452736318408,0.8557213930348259,0.6958873354423921,0.7706908868251863
201,9799,BCELoss,50,3e-05,200,0.9303482587064676,0.8308457711442786,0.8137565057658945,0.7950811307276253
201,9799,BCELoss,50,3e-05,200,0.9104477611940298,0.8258706467661692,0.7641596081232779,0.7642616593529952
201,9799,BCELoss,50,3e-05,200,0.835820895522388,0.845771144278607,0.7144606592509439,0.7723237065006633
201,9799,BCELoss,50,3e-05,200,0.900497512437811,0.845771144278607,0.7607919175426063,0.7633431982855393
201,9799,BCELoss,50,3e-05,200,0.8905472636815921,0.8507462686567164,0.7491580773548321,0.7684457597714053
201,9799,BCELoss,50,3e-05,200,0.8407960199004975,0.8557213930348259,0.7084396366976222,0.7652821716501684
201,9799,BCELoss,50,3e-05,200,0.7810945273631841,0.8258706467661692,0.6844575977140525,0.7486478212062455
201,9799,BCELoss,50,3e-05,200,0.9253731343283582,0.845771144278607,0.8095724053474844,0.7618124298397796
201,9799,BCELoss,50,5e-05,50,0.5970149253731343,0.7412935323383084,0.5104602510460251,0.5889376466986427
201,9799,BCELoss,50,5e-05,50,0.5870646766169154,0.6417910447761194,0.5453617716093478,0.5605674048372283
201,9799,BCELoss,50,5e-05,50,0.6318407960199005,0.6716417910447762,0.5468925400551077,0.5669966323094193
201,9799,BCELoss,50,5e-05,50,0.48258706467661694,0.6965174129353234,0.40626594550464334,0.6063884069803042
201,9799,BCELoss,50,5e-05,50,0.5472636815920398,0.7761194029850746,0.44820900091846105,0.649045821002143
201,9799,BCELoss,50,5e-05,50,0.5621890547263682,0.7064676616915423,0.5093376875191346,0.6157771201142974
201,9799,BCELoss,50,5e-05,50,0.7711442786069652,0.7512437810945274,0.6420042861516482,0.6462904377997755
201,9799,BCELoss,50,5e-05,50,0.5621890547263682,0.7512437810945274,0.497907949790795,0.6051637922236963
201,9799,BCELoss,50,5e-05,50,0.6368159203980099,0.736318407960199,0.5518930503112562,0.6343504439228492
201,9799,BCELoss,50,5e-05,50,0.46766169154228854,0.7164179104477612,0.4224920910296969,0.616287376262884
201,9799,BCELoss,50,5e-05,100,0.8308457711442786,0.8308457711442786,0.7267068068170222,0.7569139708133483
201,9799,BCELoss,50,5e-05,100,0.835820895522388,0.8557213930348259,0.7350750076538423,0.7753852433921828
201,9799,BCELoss,50,5e-05,100,0.8308457711442786,0.8557213930348259,0.7506888458005919,0.771915501581794
201,9799,BCELoss,50,5e-05,100,0.8606965174129353,0.8407960199004975,0.7118073272782937,0.7497703847331361
201,9799,BCELoss,50,5e-05,100,0.8159203980099502,0.8407960199004975,0.7187468108990713,0.7447698744769874
201,9799,BCELoss,50,5e-05,100,0.8407960199004975,0.8258706467661692,0.7546688437595673,0.785692417593632
201,9799,BCELoss,50,5e-05,100,0.7562189054726368,0.8407960199004975,0.6874170833758547,0.7890601081743035
201,9799,BCELoss,50,5e-05,100,0.7761194029850746,0.845771144278607,0.6826206755791407,0.7653842228798857
201,9799,BCELoss,50,5e-05,100,0.9054726368159204,0.8706467661691543,0.7667108888662109,0.7563016634350443
201,9799,BCELoss,50,5e-05,100,0.8855721393034826,0.8706467661691543,0.7430350035717931,0.7459944892335952
201,9799,BCELoss,50,5e-05,200,0.9353233830845771,0.8706467661691543,0.7907949790794979,0.7949790794979079
201,9799,BCELoss,50,5e-05,200,0.9601990049751243,0.900497512437811,0.8001836922134912,0.7977344627002756
201,9799,BCELoss,50,5e-05,200,0.9751243781094527,0.8656716417910447,0.7941626696601694,0.7894683130931728
201,9799,BCELoss,50,5e-05,200,0.9701492537313433,0.8855721393034826,0.812940095928156,0.7997754872946219
201,9799,BCELoss,50,5e-05,200,0.9303482587064676,0.8606965174129353,0.7703847331360343,0.7839575466884376
201,9799,BCELoss,50,5e-05,200,0.9701492537313433,0.8706467661691543,0.8125318910092867,0.8021226655781202
201,9799,BCELoss,50,5e-05,200,0.9751243781094527,0.8756218905472637,0.8132462496173078,0.7882436983365649
201,9799,BCELoss,50,5e-05,200,0.9701492537313433,0.8955223880597015,0.7980406163894275,0.7854883151341974
201,9799,BCELoss,50,5e-05,200,0.9701492537313433,0.8905472636815921,0.8173282988060007,0.7975303602408409
201,9799,BCELoss,50,5e-05,200,0.9701492537313433,0.8805970149253731,0.8115113787121134,0.7884478007959996
201,9799,BCELoss,50,7e-05,50,0.7661691542288557,0.8407960199004975,0.6753750382692112,0.7033370752117563
201,9799,BCELoss,50,7e-05,50,0.6616915422885572,0.7810945273631841,0.5431166445555669,0.656699663230942
201,9799,BCELoss,50,7e-05,50,0.6417910447761194,0.7960199004975125,0.5535258699867334,0.7125216858863149
201,9799,BCELoss,50,7e-05,50,0.7412935323383084,0.8009950248756219,0.6133278906010817,0.6680273497295642
201,9799,BCELoss,50,7e-05,50,0.7164179104477612,0.8109452736318408,0.6004694356566996,0.6840493927951832
201,9799,BCELoss,50,7e-05,50,0.6915422885572139,0.8159203980099502,0.6123073783039086,0.7404837228288601
201,9799,BCELoss,50,7e-05,50,0.6169154228855721,0.7810945273631841,0.5395448515154607,0.6627206857842637
201,9799,BCELoss,50,7e-05,50,0.7114427860696517,0.8109452736318408,0.622716603735075,0.6870088784569854
201,9799,BCELoss,50,7e-05,50,0.6318407960199005,0.7860696517412935,0.5608735585263802,0.6835391366465966
201,9799,BCELoss,50,7e-05,50,0.7711442786069652,0.8009950248756219,0.6723135013776916,0.6969078477395653
201,9799,BCELoss,50,7e-05,100,0.9203980099502488,0.835820895522388,0.7866108786610879,0.7872231860393918
201,9799,BCELoss,50,7e-05,100,0.8407960199004975,0.8507462686567164,0.732421675681192,0.778957036432289
201,9799,BCELoss,50,7e-05,100,0.845771144278607,0.835820895522388,0.7431370548015104,0.7894683130931728
201,9799,BCELoss,50,7e-05,100,0.8905472636815921,0.8955223880597015,0.7714052454332074,0.7892642106337381
201,9799,BCELoss,50,7e-05,100,0.945273631840796,0.8706467661691543,0.796305745484233,0.8026329217267069
201,9799,BCELoss,50,7e-05,100,0.8805970149253731,0.8407960199004975,0.7536483314623941,0.7852842126747628
201,9799,BCELoss,50,7e-05,100,0.8855721393034826,0.9054726368159204,0.7625267884478008,0.8064088172262476
201,9799,BCELoss,50,7e-05,100,0.9303482587064676,0.8606965174129353,0.7831411368506991,0.7871211348096745
201,9799,BCELoss,50,7e-05,100,0.9353233830845771,0.8557213930348259,0.8110011225635269,0.8040616389427493
201,9799,BCELoss,50,7e-05,100,0.8507462686567164,0.8706467661691543,0.7300744973976936,0.7825288294723951
201,9799,BCELoss,50,7e-05,200,0.9950248756218906,0.8855721393034826,0.8295744463720788,0.8022247168078376
201,9799,BCELoss,50,7e-05,200,0.9850746268656716,0.8557213930348259,0.819369323400347,0.7822226757832432
201,9799,BCELoss,50,7e-05,200,0.9751243781094527,0.8208955223880597,0.8169200938871314,0.8053883049290744
201,9799,BCELoss,50,7e-05,200,0.945273631840796,0.8507462686567164,0.8002857434432085,0.7890601081743035
201,9799,BCELoss,50,7e-05,200,0.9900497512437811,0.8507462686567164,0.8098785590366364,0.8157975303602408
201,9799,BCELoss,50,7e-05,200,0.9950248756218906,0.845771144278607,0.8214103479946934,0.7868149811205225
201,9799,BCELoss,50,7e-05,200,0.9701492537313433,0.9154228855721394,0.8172262475762833,0.800795999591795
201,9799,BCELoss,50,7e-05,200,0.8955223880597015,0.8805970149253731,0.7479334625982244,0.7868149811205225
201,9799,BCELoss,50,7e-05,200,0.9701492537313433,0.8109452736318408,0.8083477905908766,0.7888560057148689
201,9799,BCELoss,50,7e-05,200,0.9950248756218906,0.8805970149253731,0.8241657311970609,0.8002857434432085
201,9799,BCELoss,50,0.0001,50,0.8109452736318408,0.8308457711442786,0.7005816920093887,0.7376262883967751
201,9799,BCELoss,50,0.0001,50,0.7512437810945274,0.7810945273631841,0.6732319624451475,0.7329319318297786
201,9799,BCELoss,50,0.0001,50,0.7711442786069652,0.8109452736318408,0.6926216960914379,0.7418103888151852
201,9799,BCELoss,50,0.0001,50,0.7661691542288557,0.8258706467661692,0.6742524747423206,0.7415042351260333
201,9799,BCELoss,50,0.0001,50,0.7661691542288557,0.8507462686567164,0.6739463210531687,0.7450760281661394
201,9799,BCELoss,50,0.0001,50,0.835820895522388,0.8407960199004975,0.727625267884478,0.7655883253393203
201,9799,BCELoss,50,0.0001,50,0.7661691542288557,0.835820895522388,0.6862945198489642,0.7672211450147974
201,9799,BCELoss,50,0.0001,50,0.7562189054726368,0.8258706467661692,0.6531278701908358,0.723135013776916
201,9799,BCELoss,50,0.0001,50,0.7562189054726368,0.8258706467661692,0.65220940912338,0.7435452597203797
201,9799,BCELoss,50,0.0001,50,0.7860696517412935,0.8407960199004975,0.6907847739565262,0.7567098683539136
201,9799,BCELoss,50,0.0001,100,0.9701492537313433,0.845771144278607,0.8021226655781202,0.7762016532299214
201,9799,BCELoss,50,0.0001,100,0.9253731343283582,0.8706467661691543,0.7735483212572711,0.8070211246045514
201,9799,BCELoss,50,0.0001,100,0.9800995024875622,0.8706467661691543,0.7917134401469538,0.7625267884478008
201,9799,BCELoss,50,0.0001,100,0.9104477611940298,0.8656716417910447,0.765792427798755,0.7967139504031023
201,9799,BCELoss,50,0.0001,100,0.8855721393034826,0.8955223880597015,0.7583426880293908,0.8031431778752934
201,9799,BCELoss,50,0.0001,100,0.8855721393034826,0.8656716417910447,0.7718134503520767,0.819675477089499
201,9799,BCELoss,50,0.0001,100,0.9552238805970149,0.8656716417910447,0.7895703643228901,0.796918052862537
201,9799,BCELoss,50,0.0001,100,0.9552238805970149,0.8606965174129353,0.8125318910092867,0.8180426574140218
201,9799,BCELoss,50,0.0001,100,0.7960199004975125,0.8855721393034826,0.6998673334013675,0.7987549749974487
201,9799,BCELoss,50,0.0001,100,0.8855721393034826,0.8706467661691543,0.7536483314623941,0.7982447188488622
201,9799,BCELoss,50,0.0001,200,0.9950248756218906,0.845771144278607,0.8063067659965303,0.7832431880804164
201,9799,BCELoss,50,0.0001,200,1.0,0.8756218905472637,0.8324318808041636,0.8094703541177671
201,9799,BCELoss,50,0.0001,200,0.9950248756218906,0.8706467661691543,0.8152872742116543,0.8249821410347995
201,9799,BCELoss,50,0.0001,200,0.9800995024875622,0.8109452736318408,0.7971221553219716,0.7762016532299214
201,9799,BCELoss,50,0.0001,200,0.9950248756218906,0.8507462686567164,0.8090621491988979,0.8069190733748342
201,9799,BCELoss,50,0.0001,200,0.9751243781094527,0.8059701492537313,0.7917134401469538,0.7733442187978365
201,9799,BCELoss,50,0.0001,200,0.9900497512437811,0.8706467661691543,0.8282477803857536,0.7954893356464945
201,9799,BCELoss,50,0.0001,200,0.9850746268656716,0.8706467661691543,0.8138585569956118,0.8074293295234207
201,9799,BCELoss,50,0.0001,200,1.0,0.8159203980099502,0.8177365037248698,0.7865088274313705
201,9799,BCELoss,50,0.0001,200,0.8955223880597015,0.845771144278607,0.7688539646902746,0.8114093274823961
201,9799,BCELoss,100,1e-05,50,0.19900497512437812,0.1691542288557214,0.174201449127462,0.16256760893968772
201,9799,BCELoss,100,1e-05,50,0.21393034825870647,0.14925373134328357,0.1415450556179202,0.14225941422594143
201,9799,BCELoss,100,1e-05,50,0.14427860696517414,0.19402985074626866,0.12664557607919175,0.1736911929788754
201,9799,BCELoss,100,1e-05,50,0.2736318407960199,0.1791044776119403,0.21859373405449536,0.17409939789774467
201,9799,BCELoss,100,1e-05,50,0.19402985074626866,0.16417910447761194,0.18124298397795693,0.13521787937544646
201,9799,BCELoss,100,1e-05,50,0.11442786069651742,0.16417910447761194,0.10684763751403205,0.1415450556179202
201,9799,BCELoss,100,1e-05,50,0.1044776119402985,0.23880597014925373,0.12766608837636492,0.249923461577712
201,9799,BCELoss,100,1e-05,50,0.14427860696517414,0.22885572139303484,0.12562506378201857,0.17869170323502398
201,9799,BCELoss,100,1e-05,50,0.14427860696517414,0.20398009950248755,0.1392999285641392,0.1663435044392285
201,9799,BCELoss,100,1e-05,50,0.20398009950248755,0.15422885572139303,0.15930196958873355,0.1523624859679559
201,9799,BCELoss,100,1e-05,100,0.22885572139303484,0.24875621890547264,0.19155015817940607,0.214307582406368
201,9799,BCELoss,100,1e-05,100,0.2935323383084577,0.1791044776119403,0.2549239718338606,0.15134197367078273
201,9799,BCELoss,100,1e-05,100,0.31840796019900497,0.3482587064676617,0.2716603735075008,0.2667619144810695
201,9799,BCELoss,100,1e-05,100,0.2885572139303483,0.40298507462686567,0.18205939381569547,0.32972752321665477
201,9799,BCELoss,100,1e-05,100,0.3283582089552239,0.208955223880597,0.27043575875089293,0.20991937952852333
201,9799,BCELoss,100,1e-05,100,0.32338308457711445,0.3482587064676617,0.27441575670986834,0.3031942034901521
201,9799,BCELoss,100,1e-05,100,0.3582089552238806,0.1890547263681592,0.24778038575364833,0.19593836105725074
201,9799,BCELoss,100,1e-05,100,0.25870646766169153,0.23880597014925373,0.2352280844984182,0.22553321767527298
201,9799,BCELoss,100,1e-05,100,0.208955223880597,0.2935323383084577,0.16450658230431678,0.26145525053576896
201,9799,BCELoss,100,1e-05,100,0.25870646766169153,0.3034825870646766,0.2125727115011736,0.25676089396877233
201,9799,BCELoss,100,1e-05,200,0.3482587064676617,0.472636815920398,0.30227574242269617,0.386263904480049
201,9799,BCELoss,100,1e-05,200,0.3880597014925373,0.5422885572139303,0.2888049801000102,0.43126849678538626
201,9799,BCELoss,100,1e-05,200,0.3383084577114428,0.5174129353233831,0.3000306153689152,0.4414736197571181
201,9799,BCELoss,100,1e-05,200,0.2835820895522388,0.5174129353233831,0.21236860904173896,0.41259312174711704
201,9799,BCELoss,100,1e-05,200,0.42786069651741293,0.527363184079602,0.377283396264925,0.4204510664353506
201,9799,BCELoss,100,1e-05,200,0.3781094527363184,0.572139303482587,0.33860598020206145,0.4324931115419941
201,9799,BCELoss,100,1e-05,200,0.30845771144278605,0.4925373134328358,0.23277885498520257,0.34830084702520664
201,9799,BCELoss,100,1e-05,200,0.417910447761194,0.5422885572139303,0.34421879783651393,0.42616593529952035
201,9799,BCELoss,100,1e-05,200,0.43283582089552236,0.48756218905472637,0.32472701296050616,0.3895295438310032
201,9799,BCELoss,100,1e-05,200,0.2885572139303483,0.5422885572139303,0.25298499846923156,0.4444331054189203
201,9799,BCELoss,100,3e-05,50,0.24378109452736318,0.417910447761194,0.1845086233289111,0.3317685478110011
201,9799,BCELoss,100,3e-05,50,0.3582089552238806,0.38308457711442784,0.26074089192774774,0.3163588121236861
201,9799,BCELoss,100,3e-05,50,0.12935323383084577,0.3681592039800995,0.11143994285131135,0.26482294111644045
201,9799,BCELoss,100,3e-05,50,0.35323383084577115,0.4427860696517413,0.27206857842637006,0.31544035105623025
201,9799,BCELoss,100,3e-05,50,0.29850746268656714,0.4079601990049751,0.24778038575364833,0.30931727727319114
201,9799,BCELoss,100,3e-05,50,0.3333333333333333,0.39800995024875624,0.27553832023675884,0.3243188080416369
201,9799,BCELoss,100,3e-05,50,0.46766169154228854,0.4079601990049751,0.3829982651290948,0.3389121338912134
201,9799,BCELoss,100,3e-05,50,0.2736318407960199,0.4228855721393035,0.2260434738238596,0.33421777732421676
201,9799,BCELoss,100,3e-05,50,0.34328358208955223,0.373134328358209,0.267578324318808,0.3334013674864782
201,9799,BCELoss,100,3e-05,50,0.44776119402985076,0.472636815920398,0.3305439330543933,0.34279008062047145
201,9799,BCELoss,100,3e-05,100,0.5970149253731343,0.6766169154228856,0.5044392284927033,0.5597509949994898
201,9799,BCELoss,100,3e-05,100,0.39800995024875624,0.582089552238806,0.3402387998775385,0.47790590876620065
201,9799,BCELoss,100,3e-05,100,0.46766169154228854,0.6368159203980099,0.3972854372895193,0.5600571486886416
201,9799,BCELoss,100,3e-05,100,0.3880597014925373,0.7064676616915423,0.310541892029799,0.5618940708235535
201,9799,BCELoss,100,3e-05,100,0.5024875621890548,0.6567164179104478,0.45086233289111133,0.5760791917542606
201,9799,BCELoss,100,3e-05,100,0.5373134328358209,0.5671641791044776,0.4093274823961629,0.49117256862945197
201,9799,BCELoss,100,3e-05,100,0.4925373134328358,0.7213930348258707,0.4138177365037249,0.6079191754260639
201,9799,BCELoss,100,3e-05,100,0.472636815920398,0.6318407960199005,0.4075926114909685,0.49739769364220837
201,9799,BCELoss,100,3e-05,100,0.527363184079602,0.572139303482587,0.46504745382181856,0.4806612919685682
201,9799,BCELoss,100,3e-05,100,0.572139303482587,0.6467661691542289,0.46688437595673027,0.5303602408409022
201,9799,BCELoss,100,3e-05,200,0.7114427860696517,0.8109452736318408,0.600265333197265,0.7315032146137361
201,9799,BCELoss,100,3e-05,200,0.7313432835820896,0.7562189054726368,0.6009796918052862,0.6528217165016839
201,9799,BCELoss,100,3e-05,200,0.746268656716418,0.7711442786069652,0.6557812021634861,0.6775181140932748
201,9799,BCELoss,100,3e-05,200,0.6766169154228856,0.835820895522388,0.5994489233595265,0.7031329727523217
201,9799,BCELoss,100,3e-05,200,0.6766169154228856,0.7761194029850746,0.6356771099091744,0.7050719461169507
201,9799,BCELoss,100,3e-05,200,0.7313432835820896,0.7512437810945274,0.6178181447086437,0.6750688845800592
201,9799,BCELoss,100,3e-05,200,0.6766169154228856,0.8009950248756219,0.6414940300030615,0.6738442698234514
201,9799,BCELoss,100,3e-05,200,0.7412935323383084,0.8507462686567164,0.6262883967751811,0.7185427084396367
201,9799,BCELoss,100,3e-05,200,0.7213930348258707,0.7512437810945274,0.6056740483722829,0.656699663230942
201,9799,BCELoss,100,3e-05,200,0.6069651741293532,0.7611940298507462,0.5385243392182876,0.6971119501989999
201,9799,BCELoss,100,5e-05,50,0.42786069651741293,0.582089552238806,0.363812633942239,0.4693336054699459
201,9799,BCELoss,100,5e-05,50,0.417910447761194,0.6666666666666666,0.33136034289213184,0.504643330952138
201,9799,BCELoss,100,5e-05,50,0.5671641791044776,0.5621890547263682,0.43851413409531587,0.4648433513623839
201,9799,BCELoss,100,5e-05,50,0.24378109452736318,0.5870646766169154,0.19706092458414123,0.45923053372793143
201,9799,BCELoss,100,5e-05,50,0.5572139303482587,0.5373134328358209,0.42647208898867234,0.46004694356566994
201,9799,BCELoss,100,5e-05,50,0.40298507462686567,0.6019900497512438,0.292580875599551,0.4625982243086029
201,9799,BCELoss,100,5e-05,50,0.5223880597014925,0.5671641791044776,0.4223900397999796,0.540259210123482
201,9799,BCELoss,100,5e-05,50,0.40298507462686567,0.42786069651741293,0.31656291458312075,0.34666802734972957
201,9799,BCELoss,100,5e-05,50,0.2885572139303483,0.5074626865671642,0.24441269517297684,0.3645269925502602
201,9799,BCELoss,100,5e-05,50,0.42786069651741293,0.5522388059701493,0.36728237575262784,0.5047453821818553
201,9799,BCELoss,100,5e-05,100,0.6169154228855721,0.8109452736318408,0.5171956322073681,0.7101745076028166
201,9799,BCELoss,100,5e-05,100,0.5970149253731343,0.746268656716418,0.5244412695172976,0.6060822532911522
201,9799,BCELoss,100,5e-05,100,0.6268656716417911,0.7661691542288557,0.5435248494744361,0.6630268394734157
201,9799,BCELoss,100,5e-05,100,0.6368159203980099,0.7761194029850746,0.5486274109603021,0.6194509643841208
201,9799,BCELoss,100,5e-05,100,0.6865671641791045,0.8009950248756219,0.5669966323094193,0.6697622206347587
201,9799,BCELoss,100,5e-05,100,0.5422885572139303,0.7661691542288557,0.4906623124808654,0.6841514440249005
201,9799,BCELoss,100,5e-05,100,0.5522388059701493,0.7313432835820896,0.5099499948974385,0.6540463312582917
201,9799,BCELoss,100,5e-05,100,0.7014925373134329,0.7512437810945274,0.575875089294826,0.6620063271762425
201,9799,BCELoss,100,5e-05,100,0.6965174129353234,0.8009950248756219,0.5770997040514338,0.6605776099602
201,9799,BCELoss,100,5e-05,100,0.6368159203980099,0.8009950248756219,0.5645474027962037,0.6713950403102358
201,9799,BCELoss,100,5e-05,200,0.8557213930348259,0.8208955223880597,0.7600775589345852,0.7764057556893561
201,9799,BCELoss,100,5e-05,200,0.8507462686567164,0.8507462686567164,0.7138483518726401,0.7687519134605572
201,9799,BCELoss,100,5e-05,200,0.8656716417910447,0.8407960199004975,0.7672211450147974,0.7617103786100623
201,9799,BCELoss,100,5e-05,200,0.8557213930348259,0.8805970149253731,0.7233391162363506,0.7817124196346567
201,9799,BCELoss,100,5e-05,200,0.8507462686567164,0.8756218905472637,0.7413001326665987,0.7648739667312991
201,9799,BCELoss,100,5e-05,200,0.845771144278607,0.8507462686567164,0.7593632003265639,0.7904888253903459
201,9799,BCELoss,100,5e-05,200,0.9353233830845771,0.8805970149253731,0.7944688233493213,0.7492601285845495
201,9799,BCELoss,100,5e-05,200,0.845771144278607,0.8656716417910447,0.7149709153995306,0.7797734462700275
201,9799,BCELoss,100,5e-05,200,0.9054726368159204,0.8507462686567164,0.7716093478926421,0.7507908970303092
201,9799,BCELoss,100,5e-05,200,0.835820895522388,0.8407960199004975,0.7355852638024288,0.7844678028370242
201,9799,BCELoss,100,7e-05,50,0.4975124378109453,0.736318407960199,0.41361363404429025,0.5975099499948975
201,9799,BCELoss,100,7e-05,50,0.5870646766169154,0.6666666666666666,0.4868864169813246,0.6059802020614349
201,9799,BCELoss,100,7e-05,50,0.5024875621890548,0.6965174129353234,0.43269721400142874,0.5587304827023165
201,9799,BCELoss,100,7e-05,50,0.43781094527363185,0.7064676616915423,0.37871211348096745,0.5796509847943667
201,9799,BCELoss,100,7e-05,50,0.4427860696517413,0.6567164179104478,0.3739157056842535,0.5553627921216451
201,9799,BCELoss,100,7e-05,50,0.4079601990049751,0.6417910447761194,0.37197673231962447,0.5675068884580059
201,9799,BCELoss,100,7e-05,50,0.527363184079602,0.6368159203980099,0.38544749464231043,0.5352586998673334
201,9799,BCELoss,100,7e-05,50,0.5174129353233831,0.6766169154228856,0.40197979385651594,0.5436269007041535
201,9799,BCELoss,100,7e-05,50,0.5671641791044776,0.7213930348258707,0.4794366772119604,0.620471476681294
201,9799,BCELoss,100,7e-05,50,0.5422885572139303,0.7164179104477612,0.47249719359118275,0.5774058577405857
201,9799,BCELoss,100,7e-05,100,0.7611940298507462,0.7860696517412935,0.6492499234615777,0.7259924482090009
201,9799,BCELoss,100,7e-05,100,0.7114427860696517,0.8159203980099502,0.6699663230941932,0.7374221859373405
201,9799,BCELoss,100,7e-05,100,0.5970149253731343,0.7711442786069652,0.547300744973977,0.7001734870905194
201,9799,BCELoss,100,7e-05,100,0.7910447761194029,0.8706467661691543,0.6581283804469844,0.7528319216246556
201,9799,BCELoss,100,7e-05,100,0.7761194029850746,0.8159203980099502,0.6754770894989285,0.729870394938259
201,9799,BCELoss,100,7e-05,100,0.7114427860696517,0.7562189054726368,0.644861720583733,0.7121134809674456
201,9799,BCELoss,100,7e-05,100,0.8208955223880597,0.8756218905472637,0.7087457903867742,0.741096030207164
201,9799,BCELoss,100,7e-05,100,0.7512437810945274,0.8407960199004975,0.6543524849474436,0.7364016736401674
201,9799,BCELoss,100,7e-05,100,0.746268656716418,0.8855721393034826,0.665374017756914,0.759057046637412
201,9799,BCELoss,100,7e-05,100,0.7014925373134329,0.8208955223880597,0.6344524951525666,0.7435452597203797
201,9799,BCELoss,100,7e-05,200,0.8706467661691543,0.8756218905472637,0.7221145014797429,0.7845698540667415
201,9799,BCELoss,100,7e-05,200,0.9651741293532339,0.9054726368159204,0.8223288090621492,0.8017144606592509
201,9799,BCELoss,100,7e-05,200,0.8905472636815921,0.9054726368159204,0.7735483212572711,0.8179406061843045
201,9799,BCELoss,100,7e-05,200,0.9701492537313433,0.8955223880597015,0.8075313807531381,0.7906929278497806
201,9799,BCELoss,100,7e-05,200,0.9751243781094527,0.8656716417910447,0.8163077865088274,0.7998775385243392
201,9799,BCELoss,100,7e-05,200,0.8656716417910447,0.8706467661691543,0.7336462904377998,0.7880395958771303
201,9799,BCELoss,100,7e-05,200,0.9502487562189055,0.8656716417910447,0.8166139401979794,0.8024288192672722
201,9799,BCELoss,100,7e-05,200,0.8955223880597015,0.8606965174129353,0.7738544749464231,0.8037554852535973
201,9799,BCELoss,100,7e-05,200,0.8905472636815921,0.8656716417910447,0.7601796101643025,0.7884478007959996
201,9799,BCELoss,100,7e-05,200,0.900497512437811,0.8756218905472637,0.7554852535973059,0.7804878048780488
201,9799,BCELoss,100,0.0001,50,0.6766169154228856,0.7910447761194029,0.591590978671293,0.6452699255026023
201,9799,BCELoss,100,0.0001,50,0.6915422885572139,0.6965174129353234,0.5932237983467701,0.6342483926931319
201,9799,BCELoss,100,0.0001,50,0.736318407960199,0.681592039800995,0.6331258291662415,0.6359832635983264
201,9799,BCELoss,100,0.0001,50,0.5373134328358209,0.736318407960199,0.4719869374425962,0.6419022349219308
201,9799,BCELoss,100,0.0001,50,0.7263681592039801,0.7412935323383084,0.5955709766302684,0.606694560669456
201,9799,BCELoss,100,0.0001,50,0.572139303482587,0.7960199004975125,0.4836207776303704,0.686906827227268
201,9799,BCELoss,100,0.0001,50,0.5124378109452736,0.7711442786069652,0.44922951321563426,0.6219001938973364
201,9799,BCELoss,100,0.0001,50,0.5522388059701493,0.7412935323383084,0.4682110419430554,0.6174099397897744
201,9799,BCELoss,100,0.0001,50,0.5572139303482587,0.7661691542288557,0.48933564649454026,0.6428206959893866
201,9799,BCELoss,100,0.0001,50,0.5870646766169154,0.7412935323383084,0.5232166547606899,0.6687417083375855
