training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
7000,3000,BCELoss,100,5e-05,200,0.8987142857142857,0.9088571428571428,0.8383333333333334,0.8336666666666667
7000,3000,BCELoss,100,0.0001,200,0.9137142857142857,0.9497142857142857,0.8286666666666667,0.8206666666666667
7000,3000,BCELoss,100,0.0001,200,0.912,0.9501428571428572,0.8383333333333334,0.8356666666666667
7000,3000,BCELoss,100,0.0001,200,0.9148571428571428,0.9462857142857143,0.8326666666666667,0.8243333333333334
7000,3000,BCELoss,100,0.0001,200,0.9092857142857143,0.9484285714285714,0.8303333333333334,0.825
7000,3000,BCELoss,100,0.0001,200,0.9191428571428572,0.951,0.8253333333333334,0.8136666666666666
7000,3000,BCELoss,100,0.0001,200,0.9111428571428571,0.9524285714285714,0.842,0.828
7000,3000,BCELoss,100,0.0001,200,0.9094285714285715,0.9462857142857143,0.8293333333333334,0.818
7000,3000,BCELoss,100,0.0001,200,0.9162857142857143,0.9465714285714286,0.8393333333333334,0.827
7000,3000,BCELoss,100,0.0001,200,0.9107142857142857,0.945,0.8323333333333334,0.826
7000,3000,BCELoss,100,0.0001,200,0.9074285714285715,0.9464285714285714,0.8343333333333334,0.8273333333333334
